date,cash_type,card,money,coffee_name,time,hour,day,month,month_num
2024-11-01,card,ANON-0000-0000-0695,30.86,Americano with Milk,22:41:55,22,Friday,November,11
2024-11-02,card,ANON-0000-0000-0141,25.96,Cortado,08:19:44,8,Saturday,November,11
2024-11-02,card,ANON-0000-0000-0828,35.76,Cocoa,10:25:45,10,Saturday,November,11
2024-11-02,card,ANON-0000-0000-0097,30.86,Americano with Milk,10:33:09,10,Saturday,November,11
2024-11-02,card,ANON-0000-0000-0846,30.86,Americano with Milk,14:54:14,14,Saturday,November,11
2024-11-02,card,ANON-0000-0000-0507,35.76,Hot Chocolate,16:24:15,16,Saturday,November,11
2024-11-02,card,ANON-0000-0000-0507,35.76,Latte,16:25:57,16,Saturday,November,11
2024-11-02,card,ANON-0000-0000-0847,35.76,Latte,16:37:05,16,Saturday,November,11
2024-11-02,card,ANON-0000-0000-0620,30.86,Americano with Milk,18:18:27,18,Saturday,November,11
2024-11-02,card,ANON-0000-0000-0848,25.96,Americano,18:58:23,18,Saturday,November,11
2024-11-03,card,ANON-0000-0000-0141,25.96,Cortado,08:23:00,8,Sunday,November,11
2024-11-03,card,ANON-0000-0000-0040,30.86,Americano with Milk,09:47:06,9,Sunday,November,11
2024-11-03,card,ANON-0000-0000-0040,30.86,Americano with Milk,09:48:12,9,Sunday,November,11
2024-11-03,card,ANON-0000-0000-0849,35.76,Latte,13:13:51,13,Sunday,November,11
2024-11-03,card,ANON-0000-0000-0849,30.86,Americano with Milk,13:14:56,13,Sunday,November,11
2024-11-03,card,ANON-0000-0000-0228,35.76,Cocoa,13:18:24,13,Sunday,November,11
2024-11-03,card,ANON-0000-0000-0850,25.96,Americano,13:44:18,13,Sunday,November,11
2024-11-03,card,ANON-0000-0000-0851,30.86,Americano with Milk,13:59:01,13,Sunday,November,11
2024-11-03,card,ANON-0000-0000-0622,35.76,Hot Chocolate,16:15:17,16,Sunday,November,11
2024-11-03,card,ANON-0000-0000-0622,35.76,Hot Chocolate,16:16:43,16,Sunday,November,11
2024-11-03,card,ANON-0000-0000-0852,25.96,Americano,16:20:37,16,Sunday,November,11
2024-11-03,card,ANON-0000-0000-0852,25.96,Americano,16:21:46,16,Sunday,November,11
2024-11-03,card,ANON-0000-0000-0225,35.76,Cocoa,20:26:14,20,Sunday,November,11
2024-11-04,card,ANON-0000-0000-0696,35.76,Latte,07:43:36,7,Monday,November,11
2024-11-04,card,ANON-0000-0000-0276,35.76,Latte,08:37:33,8,Monday,November,11
2024-11-04,card,ANON-0000-0000-0276,30.86,Americano with Milk,08:38:58,8,Monday,November,11
2024-11-04,card,ANON-0000-0000-0853,25.96,Americano,12:33:35,12,Monday,November,11
2024-11-04,card,ANON-0000-0000-0854,30.86,Americano with Milk,12:35:06,12,Monday,November,11
2024-11-04,card,ANON-0000-0000-0012,35.76,Cocoa,14:44:38,14,Monday,November,11
2024-11-04,card,ANON-0000-0000-0012,35.76,Cocoa,14:45:20,14,Monday,November,11
2024-11-05,card,ANON-0000-0000-0696,35.76,Cocoa,07:49:31,7,Tuesday,November,11
2024-11-05,card,ANON-0000-0000-0276,30.86,Americano with Milk,09:05:41,9,Tuesday,November,11
2024-11-05,card,ANON-0000-0000-0731,35.76,Cappuccino,09:12:12,9,Tuesday,November,11
2024-11-05,card,ANON-0000-0000-0731,30.86,Americano with Milk,09:13:40,9,Tuesday,November,11
2024-11-05,card,ANON-0000-0000-0012,30.86,Americano with Milk,10:41:44,10,Tuesday,November,11
2024-11-05,card,ANON-0000-0000-0855,35.76,Cocoa,11:47:29,11,Tuesday,November,11
2024-11-05,card,ANON-0000-0000-0856,35.76,Latte,11:48:22,11,Tuesday,November,11
2024-11-05,card,ANON-0000-0000-0857,35.76,Latte,14:36:37,14,Tuesday,November,11
2024-11-05,card,ANON-0000-0000-0858,35.76,Latte,14:41:48,14,Tuesday,November,11
2024-11-05,card,ANON-0000-0000-0455,35.76,Cappuccino,18:52:56,18,Tuesday,November,11
2024-11-05,card,ANON-0000-0000-0455,35.76,Cappuccino,18:54:10,18,Tuesday,November,11
2024-11-05,card,ANON-0000-0000-0455,35.76,Cappuccino,18:55:18,18,Tuesday,November,11
2024-11-05,card,ANON-0000-0000-0859,35.76,Cocoa,21:40:44,21,Tuesday,November,11
2024-11-05,card,ANON-0000-0000-0859,35.76,Cocoa,21:42:02,21,Tuesday,November,11
2024-11-05,card,ANON-0000-0000-0722,35.76,Hot Chocolate,21:54:19,21,Tuesday,November,11
2024-11-05,card,ANON-0000-0000-0637,35.76,Hot Chocolate,22:05:50,22,Tuesday,November,11
2024-11-05,card,ANON-0000-0000-0637,30.86,Americano with Milk,22:06:38,22,Tuesday,November,11
2024-11-06,card,ANON-0000-0000-0570,35.76,Latte,08:11:25,8,Wednesday,November,11
2024-11-06,card,ANON-0000-0000-0860,21.06,Espresso,11:45:31,11,Wednesday,November,11
2024-11-06,card,ANON-0000-0000-0742,25.96,Americano,13:15:32,13,Wednesday,November,11
2024-11-06,card,ANON-0000-0000-0622,35.76,Cappuccino,15:44:16,15,Wednesday,November,11
2024-11-06,card,ANON-0000-0000-0861,35.76,Latte,16:00:43,16,Wednesday,November,11
2024-11-06,card,ANON-0000-0000-0862,35.76,Cappuccino,16:02:05,16,Wednesday,November,11
2024-11-06,card,ANON-0000-0000-0863,35.76,Hot Chocolate,18:40:42,18,Wednesday,November,11
2024-11-06,card,ANON-0000-0000-0863,35.76,Hot Chocolate,18:41:30,18,Wednesday,November,11
2024-11-07,card,ANON-0000-0000-0864,35.76,Latte,12:17:15,12,Thursday,November,11
2024-11-07,card,ANON-0000-0000-0865,25.96,Americano,15:50:10,15,Thursday,November,11
2024-11-07,card,ANON-0000-0000-0866,25.96,Americano,16:39:39,16,Thursday,November,11
2024-11-07,card,ANON-0000-0000-0828,35.76,Cocoa,18:17:33,18,Thursday,November,11
2024-11-07,card,ANON-0000-0000-0867,35.76,Hot Chocolate,19:20:14,19,Thursday,November,11
2024-11-07,card,ANON-0000-0000-0867,35.76,Latte,19:21:38,19,Thursday,November,11
2024-11-07,card,ANON-0000-0000-0507,35.76,Latte,20:02:30,20,Thursday,November,11
2024-11-08,card,ANON-0000-0000-0276,30.86,Americano with Milk,09:05:42,9,Friday,November,11
2024-11-08,card,ANON-0000-0000-0375,25.96,Americano,09:47:30,9,Friday,November,11
2024-11-08,card,ANON-0000-0000-0375,25.96,Americano,09:48:59,9,Friday,November,11
2024-11-08,card,ANON-0000-0000-0494,35.76,Cappuccino,11:47:11,11,Friday,November,11
2024-11-08,card,ANON-0000-0000-0868,35.76,Latte,13:25:13,13,Friday,November,11
2024-11-08,card,ANON-0000-0000-0868,35.76,Latte,13:26:17,13,Friday,November,11
2024-11-08,card,ANON-0000-0000-0869,30.86,Americano with Milk,16:33:02,16,Friday,November,11
2024-11-08,card,ANON-0000-0000-0870,30.86,Americano with Milk,16:55:28,16,Friday,November,11
2024-11-08,card,ANON-0000-0000-0871,35.76,Hot Chocolate,20:13:32,20,Friday,November,11
2024-11-08,card,ANON-0000-0000-0872,35.76,Hot Chocolate,20:14:24,20,Friday,November,11
2024-11-08,card,ANON-0000-0000-0872,35.76,Hot Chocolate,20:15:20,20,Friday,November,11
2024-11-08,card,ANON-0000-0000-0690,35.76,Latte,22:27:09,22,Friday,November,11
2024-11-09,card,ANON-0000-0000-0276,30.86,Americano with Milk,10:08:18,10,Saturday,November,11
2024-11-09,card,ANON-0000-0000-0141,25.96,Cortado,11:02:08,11,Saturday,November,11
2024-11-09,card,ANON-0000-0000-0141,25.96,Cortado,11:03:00,11,Saturday,November,11
2024-11-09,card,ANON-0000-0000-0873,35.76,Latte,11:08:44,11,Saturday,November,11
2024-11-09,card,ANON-0000-0000-0871,35.76,Hot Chocolate,13:50:14,13,Saturday,November,11
2024-11-09,card,ANON-0000-0000-0871,35.76,Hot Chocolate,13:50:55,13,Saturday,November,11
2024-11-09,card,ANON-0000-0000-0874,35.76,Hot Chocolate,14:21:51,14,Saturday,November,11
2024-11-09,card,ANON-0000-0000-0874,35.76,Hot Chocolate,14:22:50,14,Saturday,November,11
2024-11-09,card,ANON-0000-0000-0875,25.96,Americano,14:37:33,14,Saturday,November,11
2024-11-09,card,ANON-0000-0000-0276,30.86,Americano with Milk,15:29:50,15,Saturday,November,11
2024-11-09,card,ANON-0000-0000-0570,35.76,Latte,16:15:47,16,Saturday,November,11
2024-11-09,card,ANON-0000-0000-0570,35.76,Cocoa,16:16:52,16,Saturday,November,11
2024-11-09,card,ANON-0000-0000-0876,25.96,Americano,20:42:04,20,Saturday,November,11
2024-11-09,card,ANON-0000-0000-0876,35.76,Latte,20:43:27,20,Saturday,November,11
2024-11-09,card,ANON-0000-0000-0877,35.76,Cocoa,22:13:27,22,Saturday,November,11
2024-11-09,card,ANON-0000-0000-0878,25.96,Americano,22:52:58,22,Saturday,November,11
2024-11-09,card,ANON-0000-0000-0879,25.96,Americano,22:54:19,22,Saturday,November,11
2024-11-10,card,ANON-0000-0000-0880,25.96,Americano,09:46:21,9,Sunday,November,11
2024-11-10,card,ANON-0000-0000-0881,35.76,Cocoa,17:52:47,17,Sunday,November,11
2024-11-10,card,ANON-0000-0000-0882,35.76,Hot Chocolate,18:12:53,18,Sunday,November,11
2024-11-10,card,ANON-0000-0000-0883,35.76,Hot Chocolate,18:14:03,18,Sunday,November,11
2024-11-10,card,ANON-0000-0000-0884,35.76,Cappuccino,20:38:08,20,Sunday,November,11
2024-11-10,card,ANON-0000-0000-0884,35.76,Cappuccino,20:39:06,20,Sunday,November,11
2024-11-11,card,ANON-0000-0000-0696,35.76,Cappuccino,07:48:26,7,Monday,November,11
2024-11-11,card,ANON-0000-0000-0276,30.86,Americano with Milk,09:52:25,9,Monday,November,11
2024-11-11,card,ANON-0000-0000-0141,25.96,Cortado,10:19:09,10,Monday,November,11
2024-11-11,card,ANON-0000-0000-0206,35.76,Cappuccino,16:18:44,16,Monday,November,11
2024-11-11,card,ANON-0000-0000-0206,35.76,Hot Chocolate,16:19:52,16,Monday,November,11
2024-11-11,card,ANON-0000-0000-0885,35.76,Cappuccino,17:33:32,17,Monday,November,11
2024-11-11,card,ANON-0000-0000-0886,35.76,Latte,19:00:46,19,Monday,November,11
2024-11-11,card,ANON-0000-0000-0887,35.76,Hot Chocolate,19:04:15,19,Monday,November,11
2024-11-11,card,ANON-0000-0000-0888,35.76,Latte,21:08:31,21,Monday,November,11
2024-11-11,card,ANON-0000-0000-0888,35.76,Latte,21:09:46,21,Monday,November,11
2024-11-12,card,ANON-0000-0000-0889,35.76,Latte,10:03:08,10,Tuesday,November,11
2024-11-12,card,ANON-0000-0000-0890,35.76,Latte,13:15:45,13,Tuesday,November,11
2024-11-12,card,ANON-0000-0000-0691,35.76,Latte,14:39:14,14,Tuesday,November,11
2024-11-12,card,ANON-0000-0000-0891,35.76,Hot Chocolate,16:47:14,16,Tuesday,November,11
2024-11-12,card,ANON-0000-0000-0891,35.76,Hot Chocolate,16:48:04,16,Tuesday,November,11
2024-11-12,card,ANON-0000-0000-0891,35.76,Cocoa,16:49:03,16,Tuesday,November,11
2024-11-12,card,ANON-0000-0000-0696,35.76,Cappuccino,18:45:14,18,Tuesday,November,11
2024-11-12,card,ANON-0000-0000-0892,35.76,Latte,20:07:57,20,Tuesday,November,11
2024-11-12,card,ANON-0000-0000-0893,35.76,Cocoa,20:09:21,20,Tuesday,November,11
2024-11-13,card,ANON-0000-0000-0894,30.86,Americano with Milk,08:09:10,8,Wednesday,November,11
2024-11-13,card,ANON-0000-0000-0892,35.76,Latte,10:37:43,10,Wednesday,November,11
2024-11-13,card,ANON-0000-0000-0895,30.86,Americano with Milk,13:19:54,13,Wednesday,November,11
2024-11-13,card,ANON-0000-0000-0895,30.86,Americano with Milk,13:20:58,13,Wednesday,November,11
2024-11-13,card,ANON-0000-0000-0896,30.86,Americano with Milk,14:17:30,14,Wednesday,November,11
2024-11-13,card,ANON-0000-0000-0892,35.76,Latte,14:46:58,14,Wednesday,November,11
2024-11-14,card,ANON-0000-0000-0892,35.76,Latte,09:36:27,9,Thursday,November,11
2024-11-14,card,ANON-0000-0000-0897,25.96,Americano,10:06:42,10,Thursday,November,11
2024-11-14,card,ANON-0000-0000-0898,21.06,Espresso,12:48:50,12,Thursday,November,11
2024-11-14,card,ANON-0000-0000-0899,35.76,Cappuccino,15:03:45,15,Thursday,November,11
2024-11-14,card,ANON-0000-0000-0900,35.76,Latte,15:04:56,15,Thursday,November,11
2024-11-14,card,ANON-0000-0000-0900,35.76,Cappuccino,15:05:49,15,Thursday,November,11
2024-11-14,card,ANON-0000-0000-0819,30.86,Americano with Milk,16:13:08,16,Thursday,November,11
2024-11-14,card,ANON-0000-0000-0819,35.76,Cappuccino,16:14:21,16,Thursday,November,11
2024-11-14,card,ANON-0000-0000-0507,35.76,Hot Chocolate,19:43:26,19,Thursday,November,11
2024-11-14,card,ANON-0000-0000-0507,35.76,Hot Chocolate,19:46:37,19,Thursday,November,11
2024-11-14,card,ANON-0000-0000-0877,35.76,Cocoa,20:31:30,20,Thursday,November,11
2024-11-14,card,ANON-0000-0000-0877,35.76,Hot Chocolate,20:32:30,20,Thursday,November,11
2024-11-14,card,ANON-0000-0000-0019,35.76,Latte,21:24:31,21,Thursday,November,11
2024-11-14,card,ANON-0000-0000-0901,35.76,Latte,22:40:42,22,Thursday,November,11
2024-11-15,card,ANON-0000-0000-0902,30.86,Americano with Milk,08:45:51,8,Friday,November,11
2024-11-15,card,ANON-0000-0000-0769,30.86,Americano with Milk,11:05:53,11,Friday,November,11
2024-11-15,card,ANON-0000-0000-0903,35.76,Cocoa,12:09:00,12,Friday,November,11
2024-11-15,card,ANON-0000-0000-0904,35.76,Cocoa,12:14:18,12,Friday,November,11
2024-11-15,card,ANON-0000-0000-0494,35.76,Latte,13:57:33,13,Friday,November,11
2024-11-15,card,ANON-0000-0000-0905,25.96,Americano,15:19:50,15,Friday,November,11
2024-11-15,card,ANON-0000-0000-0851,30.86,Americano with Milk,17:35:41,17,Friday,November,11
2024-11-15,card,ANON-0000-0000-0906,35.76,Latte,17:55:01,17,Friday,November,11
2024-11-15,card,ANON-0000-0000-0907,35.76,Hot Chocolate,18:12:44,18,Friday,November,11
2024-11-15,card,ANON-0000-0000-0287,30.86,Americano with Milk,18:42:21,18,Friday,November,11
2024-11-15,card,ANON-0000-0000-0287,30.86,Americano with Milk,18:43:21,18,Friday,November,11
2024-11-16,card,ANON-0000-0000-0141,25.96,Cortado,10:21:34,10,Saturday,November,11
2024-11-16,card,ANON-0000-0000-0908,25.96,Cortado,10:45:51,10,Saturday,November,11
2024-11-16,card,ANON-0000-0000-0909,35.76,Hot Chocolate,11:02:00,11,Saturday,November,11
2024-11-16,card,ANON-0000-0000-0910,35.76,Latte,11:03:06,11,Saturday,November,11
2024-11-16,card,ANON-0000-0000-0302,25.96,Americano,11:39:24,11,Saturday,November,11
2024-11-16,card,ANON-0000-0000-0911,35.76,Cappuccino,12:30:14,12,Saturday,November,11
2024-11-16,card,ANON-0000-0000-0912,30.86,Americano with Milk,12:31:50,12,Saturday,November,11
2024-11-16,card,ANON-0000-0000-0913,35.76,Latte,12:48:35,12,Saturday,November,11
2024-11-16,card,ANON-0000-0000-0913,35.76,Latte,12:49:35,12,Saturday,November,11
2024-11-16,card,ANON-0000-0000-0819,30.86,Americano with Milk,13:16:55,13,Saturday,November,11
2024-11-16,card,ANON-0000-0000-0914,35.76,Latte,13:18:00,13,Saturday,November,11
2024-11-16,card,ANON-0000-0000-0914,35.76,Latte,13:19:09,13,Saturday,November,11
2024-11-16,card,ANON-0000-0000-0915,30.86,Americano with Milk,14:25:47,14,Saturday,November,11
2024-11-17,card,ANON-0000-0000-0916,30.86,Americano with Milk,10:29:36,10,Sunday,November,11
2024-11-17,card,ANON-0000-0000-0917,30.86,Americano with Milk,13:35:19,13,Sunday,November,11
2024-11-17,card,ANON-0000-0000-0918,25.96,Americano,14:18:41,14,Sunday,November,11
2024-11-17,card,ANON-0000-0000-0919,30.86,Americano with Milk,14:33:40,14,Sunday,November,11
2024-11-17,card,ANON-0000-0000-0920,35.76,Latte,16:27:26,16,Sunday,November,11
2024-11-17,card,ANON-0000-0000-0920,35.76,Latte,16:28:35,16,Sunday,November,11
2024-11-17,card,ANON-0000-0000-0921,35.76,Hot Chocolate,18:10:06,18,Sunday,November,11
2024-11-17,card,ANON-0000-0000-0922,35.76,Hot Chocolate,19:17:34,19,Sunday,November,11
2024-11-17,card,ANON-0000-0000-0922,35.76,Hot Chocolate,19:18:27,19,Sunday,November,11
2024-11-18,card,ANON-0000-0000-0769,30.86,Americano with Milk,07:52:19,7,Monday,November,11
2024-11-18,card,ANON-0000-0000-0923,30.86,Americano with Milk,07:53:16,7,Monday,November,11
2024-11-18,card,ANON-0000-0000-0570,35.76,Latte,07:57:22,7,Monday,November,11
2024-11-18,card,ANON-0000-0000-0924,35.76,Latte,16:44:49,16,Monday,November,11
2024-11-18,card,ANON-0000-0000-0906,35.76,Latte,16:46:52,16,Monday,November,11
2024-11-18,card,ANON-0000-0000-0925,35.76,Latte,18:50:54,18,Monday,November,11
2024-11-19,card,ANON-0000-0000-0696,35.76,Cocoa,07:49:00,7,Tuesday,November,11
2024-11-19,card,ANON-0000-0000-0923,30.86,Americano with Milk,07:51:13,7,Tuesday,November,11
2024-11-19,card,ANON-0000-0000-0923,35.76,Latte,07:52:13,7,Tuesday,November,11
2024-11-19,card,ANON-0000-0000-0926,21.06,Espresso,07:53:38,7,Tuesday,November,11
2024-11-19,card,ANON-0000-0000-0927,35.76,Latte,07:54:46,7,Tuesday,November,11
2024-11-19,card,ANON-0000-0000-0276,30.86,Americano with Milk,10:29:23,10,Tuesday,November,11
2024-11-19,card,ANON-0000-0000-0928,35.76,Latte,11:07:09,11,Tuesday,November,11
2024-11-19,card,ANON-0000-0000-0012,35.76,Cocoa,16:22:40,16,Tuesday,November,11
2024-11-19,card,ANON-0000-0000-0012,35.76,Cocoa,16:23:59,16,Tuesday,November,11
2024-11-19,card,ANON-0000-0000-0206,35.76,Cappuccino,16:41:03,16,Tuesday,November,11
2024-11-19,card,ANON-0000-0000-0929,35.76,Cappuccino,16:47:41,16,Tuesday,November,11
2024-11-20,card,ANON-0000-0000-0930,30.86,Americano with Milk,13:29:38,13,Wednesday,November,11
2024-11-20,card,ANON-0000-0000-0906,35.76,Latte,16:34:50,16,Wednesday,November,11
2024-11-20,card,ANON-0000-0000-0931,35.76,Cappuccino,17:49:51,17,Wednesday,November,11
2024-11-20,card,ANON-0000-0000-0931,35.76,Hot Chocolate,17:50:49,17,Wednesday,November,11
2024-11-21,card,ANON-0000-0000-0141,25.96,Cortado,11:06:11,11,Thursday,November,11
2024-11-21,card,ANON-0000-0000-0906,35.76,Latte,12:33:36,12,Thursday,November,11
2024-11-21,card,ANON-0000-0000-0903,35.76,Cocoa,12:59:45,12,Thursday,November,11
2024-11-21,card,ANON-0000-0000-0932,35.76,Cocoa,13:00:47,13,Thursday,November,11
2024-11-21,card,ANON-0000-0000-0906,35.76,Latte,16:14:13,16,Thursday,November,11
2024-11-21,card,ANON-0000-0000-0933,30.86,Americano with Milk,17:35:27,17,Thursday,November,11
2024-11-21,card,ANON-0000-0000-0934,25.96,Cortado,17:39:22,17,Thursday,November,11
2024-11-21,card,ANON-0000-0000-0935,35.76,Hot Chocolate,19:01:02,19,Thursday,November,11
2024-11-22,card,ANON-0000-0000-0906,35.76,Latte,07:50:36,7,Friday,November,11
2024-11-22,card,ANON-0000-0000-0696,35.76,Cappuccino,10:03:42,10,Friday,November,11
2024-11-22,card,ANON-0000-0000-0936,35.76,Latte,11:02:32,11,Friday,November,11
2024-11-22,card,ANON-0000-0000-0937,35.76,Cocoa,11:24:26,11,Friday,November,11
2024-11-22,card,ANON-0000-0000-0938,35.76,Hot Chocolate,16:33:05,16,Friday,November,11
2024-11-22,card,ANON-0000-0000-0938,35.76,Latte,16:33:49,16,Friday,November,11
2024-11-23,card,ANON-0000-0000-0543,25.96,Cortado,09:10:46,9,Saturday,November,11
2024-11-23,card,ANON-0000-0000-0543,25.96,Cortado,09:11:48,9,Saturday,November,11
2024-11-23,card,ANON-0000-0000-0683,35.76,Latte,10:05:15,10,Saturday,November,11
2024-11-23,card,ANON-0000-0000-0172,35.76,Cappuccino,11:02:59,11,Saturday,November,11
2024-11-23,card,ANON-0000-0000-0939,25.96,Americano,11:09:28,11,Saturday,November,11
2024-11-23,card,ANON-0000-0000-0939,25.96,Americano,11:10:25,11,Saturday,November,11
2024-11-23,card,ANON-0000-0000-0494,35.76,Hot Chocolate,11:41:27,11,Saturday,November,11
2024-11-23,card,ANON-0000-0000-0940,35.76,Latte,22:37:04,22,Saturday,November,11
2024-11-24,card,ANON-0000-0000-0570,35.76,Latte,08:17:07,8,Sunday,November,11
2024-11-25,card,ANON-0000-0000-0696,35.76,Cappuccino,07:49:17,7,Monday,November,11
2024-11-25,card,ANON-0000-0000-0941,35.76,Latte,07:54:23,7,Monday,November,11
2024-11-25,card,ANON-0000-0000-0276,30.86,Americano with Milk,09:12:20,9,Monday,November,11
2024-11-25,card,ANON-0000-0000-0141,25.96,Cortado,10:38:08,10,Monday,November,11
2024-11-25,card,ANON-0000-0000-0942,35.76,Latte,12:50:58,12,Monday,November,11
2024-11-25,card,ANON-0000-0000-0943,35.76,Latte,12:52:41,12,Monday,November,11
2024-11-25,card,ANON-0000-0000-0871,35.76,Hot Chocolate,16:30:56,16,Monday,November,11
2024-11-25,card,ANON-0000-0000-0944,30.86,Americano with Milk,19:01:59,19,Monday,November,11
2024-11-25,card,ANON-0000-0000-0945,35.76,Hot Chocolate,19:37:58,19,Monday,November,11
2024-11-25,card,ANON-0000-0000-0637,35.76,Hot Chocolate,21:42:15,21,Monday,November,11
2024-11-25,card,ANON-0000-0000-0637,35.76,Cappuccino,21:43:00,21,Monday,November,11
2024-11-26,card,ANON-0000-0000-0570,35.76,Latte,07:54:37,7,Tuesday,November,11
2024-11-26,card,ANON-0000-0000-0903,35.76,Cocoa,11:02:56,11,Tuesday,November,11
2024-11-26,card,ANON-0000-0000-0946,25.96,Americano,11:03:47,11,Tuesday,November,11
2024-11-26,card,ANON-0000-0000-0947,35.76,Cocoa,11:06:09,11,Tuesday,November,11
2024-11-26,card,ANON-0000-0000-0947,35.76,Cocoa,11:07:09,11,Tuesday,November,11
2024-11-26,card,ANON-0000-0000-0948,35.76,Latte,16:03:54,16,Tuesday,November,11
2024-11-26,card,ANON-0000-0000-0949,35.76,Latte,16:05:00,16,Tuesday,November,11
2024-11-26,card,ANON-0000-0000-0950,25.96,Americano,17:11:37,17,Tuesday,November,11
2024-11-26,card,ANON-0000-0000-0950,30.86,Americano with Milk,17:12:34,17,Tuesday,November,11
2024-11-26,card,ANON-0000-0000-0951,35.76,Cocoa,19:47:24,19,Tuesday,November,11
2024-11-28,card,ANON-0000-0000-0952,35.76,Cappuccino,08:41:16,8,Thursday,November,11
2024-11-28,card,ANON-0000-0000-0276,30.86,Americano with Milk,09:14:00,9,Thursday,November,11
2024-11-28,card,ANON-0000-0000-0012,30.86,Americano with Milk,20:24:42,20,Thursday,November,11
2024-11-28,card,ANON-0000-0000-0019,35.76,Latte,20:25:45,20,Thursday,November,11
2024-11-28,card,ANON-0000-0000-0507,35.76,Latte,20:54:59,20,Thursday,November,11
2024-11-28,card,ANON-0000-0000-0748,35.76,Cappuccino,22:00:15,22,Thursday,November,11
2024-11-29,card,ANON-0000-0000-0696,35.76,Cocoa,07:53:15,7,Friday,November,11
2024-11-29,card,ANON-0000-0000-0570,35.76,Latte,07:57:42,7,Friday,November,11
2024-11-29,card,ANON-0000-0000-0385,30.86,Americano with Milk,09:07:31,9,Friday,November,11
2024-11-29,card,ANON-0000-0000-0385,30.86,Americano with Milk,09:08:30,9,Friday,November,11
